"location", "wms_url", "lat", "lng", "year", "county", "comp_loc", "n_frk_res", "n_oth_res", "n_unk_res", "n_tot_res", "crowd_sel", "p_crd_a", "p_s_crd_a"
"40.020697-80.16819484---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.0206970013","-80.1681948391","2010","Washington","public","9","","1","10","fracking","90",""
"40.75946402-80.03136057---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.7594640246","-80.0313605733","2010","Butler","public","","19","1","20","other","95",""
"41.82532502-76.062561---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.8253250248","-76.062560996","2005","Susquehanna","final_internal","","3","","3","other","100",""
"41.80382694-76.53145736---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.80382694","-76.53145736","2010","Bradford","first_internal","","3","","3","other","100",""
"41.8231769-76.06646468---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.8231769","-76.06646468","2010","Susquehanna","first_internal","","3","","3","other","100",""
"39.7196089-79.98430846---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.7196089028","-79.9843084631","2010","Greene","public","","10","","10","other","100",""
"41.71275114-75.91279261---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.71275114","-75.91279261","2010","Susquehanna","first_internal","","3","","3","other","100",""
"40.86692874-79.49168727---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.8669287375","-79.4916872686","2010","Armstrong","sweeper_internal","","1","","1","other","100",""
"40.8634468-79.50130731---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.8634467975","-79.5013073072","2010","Armstrong","sweeper_internal","","1","","1","other","100",""
"40.22613081-79.76563248---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","40.2261308069","-79.7656324805","2005","Westmoreland","final_internal","","4","","4","other","100",""
"40.26932611-80.31523017---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.2693261079","-80.3152301711","2008","Washington","first_internal","","3","","3","other","100",""
"40.81825427-80.21241898---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.81825427","-80.21241898","2010","Beaver","first_internal","","3","","3","other","100",""
"41.93938503-77.02003147---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.9393850253","-77.0200314665","2008","Tioga","final_internal","","3","","3","other","100",""
"41.7143296-75.90480596---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.714329598","-75.9048059608","2008","Susquehanna","final_internal","","3","","3","other","100",""
"39.93808096-79.24638589---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","39.9380809587","-79.246385894","2008","Somerset","final_internal","","4","","4","other","100",""
"41.64278449-76.32906353---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.64278449","-76.32906353","2010","Bradford","first_internal","","3","","3","other","100",""
"40.28486243-79.70236033---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.2848624286","-79.7023603323","2010","Westmoreland","public","10","","","10","fracking","100",""
"41.7157362-76.10124666---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.7157362","-76.10124666","2010","Susquehanna","first_internal","","3","","3","other","100",""
"41.57842407-76.02902085---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.5784240742","-76.0290208537","2008","Wyoming","final_internal","","3","","3","other","100",""
"39.93779321-79.46923809---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.9377932139","-79.4692380894","2010","Fayette","sweeper_internal","1","","","1","fracking","100",""
"39.81507178-80.01091946---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","39.8150717825","-80.0109194573","2005","Greene","final_internal","","3","","3","other","100",""
"40.86337548-79.50342889---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","40.8633754831","-79.5034288885","2005","Armstrong","final_internal","","3","","3","other","100",""
"40.86112542-79.50426991---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.8611254213","-79.5042699118","2010","Armstrong","sweeper_internal","","1","","1","other","100",""
"41.70009144-77.2896402---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.7000914428","-77.2896402048","2010","Tioga","public","","10","","10","other","100",""
"39.84159984-79.85929161---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","39.8415998383","-79.8592916111","2005","Fayette","final_internal","","3","","3","other","100",""
"40.80478251-79.54902408---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.8047825088","-79.5490240808","2008","Armstrong","first_internal","","3","","3","other","100",""
"41.41865481-78.27215363---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.4186548073","-78.2721536258","2005","Cameron","final_internal","","3","","3","other","100",""
"41.80533447-77.29407766---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.8053344691","-77.294077662","2005","Tioga","missing_internal","","1","","1","other","100",""
"40.77345774-79.61599464---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.7734577371","-79.6159946405","2010","Armstrong","public","1","9","","10","other","90",""
"41.75310649-76.97942296---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7531064887","-76.979422955","2005","Tioga","missing_internal","","1","","1","other","100",""
"41.74658546-76.72996516---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7465854632","-76.7299651563","2005","Bradford","final_internal","","3","","3","other","100",""
"39.77400196-79.9967753---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.7740019599","-79.9967753002","2010","Greene","sweeper_internal","","1","","1","other","100",""
"41.0014008-79.79088438---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.0014008007","-79.7908843832","2010","Butler","sweeper_internal","1","","","1","fracking","100",""
"39.85673727-79.98732319---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","39.8567372717","-79.9873231905","2008","Greene","sweeper_internal","1","","","1","fracking","100",""
"41.71249369-75.9117455---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.71249369","-75.9117455","2010","Susquehanna","first_internal","","3","","3","other","100",""
"40.28217438-80.32318195---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.2821743817","-80.3231819453","2008","Washington","first_internal","","3","","3","other","100",""
"41.73737613-75.87390741---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7373761324","-75.8739074071","2005","Susquehanna","final_internal","","3","","3","other","100",""
"41.47544888-78.91641097---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.4754488768","-78.9164109718","2005","Elk","final_internal","","3","","3","other","100",""
"41.70403365-75.66143149---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7040336529","-75.6614314897","2005","Susquehanna","final_internal","","3","","3","other","100",""
"41.71567498-76.85197958---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.71567498","-76.85197958","2010","Bradford","first_internal","","3","","3","other","100",""
"41.72574703-76.19989712---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7257470274","-76.1998971236","2005","Bradford","final_internal","","3","","3","other","100",""
"41.80378031-76.53149911---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.8037803089","-76.5314991093","2008","Bradford","final_internal","","3","","3","other","100",""
"39.96375617-79.69434852---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.9637561728","-79.6943485198","2010","Fayette","sweeper_internal","","1","","1","other","100",""
"39.85705355-79.99724587---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","39.8570535451","-79.9972458669","2008","Greene","sweeper_internal","","1","","1","other","100",""
"39.91105355-79.86447278---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","39.9110535476","-79.8644727797","2008","Fayette","first_internal","","3","","3","other","100",""
"41.86996876-76.80359317---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.86996876","-76.80359317","2010","Bradford","first_internal","","3","","3","other","100",""
"40.86434809-79.49523892---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.8643480919","-79.4952389176","2008","Armstrong","first_internal","","3","","3","other","100",""
"39.83875171-79.54438786---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","39.8387517062","-79.5443878574","2005","Fayette","final_internal","","3","","3","other","100",""
"41.38170185-77.14227083---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.3817018506","-77.1422708277","2005","Lycoming","missing_internal","","1","","1","other","100",""
"39.93219103-79.8568847---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","39.9321910304","-79.8568847033","2005","Fayette","final_internal","2","1","","3","fracking","66",""
"41.73032108-75.94843614---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.73032108","-75.94843614","2010","Susquehanna","first_internal","","3","","3","other","100",""
"40.22866836-80.27403763---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","40.2286683585","-80.2740376348","2005","Washington","final_internal","","3","","3","other","100",""
"41.71057126-76.08510399---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.71057126","-76.08510399","2010","Susquehanna","first_internal","","3","","3","other","100",""
"40.02032546-79.68383836---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.0203254574","-79.6838383563","2010","Fayette","public","","10","","10","other","100",""
"40.3061732-80.23391558---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.3061731973","-80.2339155753","2010","Washington","public","10","","","10","fracking","100",""
"39.87930548-79.98371151---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","39.8793054842","-79.9837115057","2008","Greene","first_internal","3","","","3","fracking","100",""
"41.7665715-76.71143424---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.7665714987","-76.7114342417","2010","Bradford","sweeper_internal","","1","","1","other","100",""
"39.89107551-80.00279499---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","39.8910755124","-80.0027949926","2005","Greene","final_internal","","4","","4","other","100",""
"40.27005559-80.26477258---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.270055593","-80.2647725771","2010","Washington","public","","9","1","10","other","90",""
"40.26267251-80.3600521---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.2626725073","-80.3600520986","2010","Washington","public","","10","","10","other","100",""
"41.82161098-76.89744871---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.82161098","-76.89744871","2010","Bradford","first_internal","","3","","3","other","100",""
"40.1197495-79.81652559---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","40.1197495024","-79.8165255919","2005","Fayette","final_internal","","3","","3","other","100",""
"41.74353979-75.95805583---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.74353979","-75.95805583","2010","Susquehanna","first_internal","","3","","3","other","100",""
"41.29899268-78.9125255---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.2989926765","-78.9125255036","2010","Jefferson","public","","10","","10","other","100",""
"41.7216719-75.88388396---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7216718999","-75.8838839598","2005","Susquehanna","final_internal","","3","","3","other","100",""
"41.70454434-77.53218957---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.7045443371","-77.5321895671","2010","Tioga","sweeper_internal","1","","","1","fracking","100",""
"41.70050001-77.31035001---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.7005000057","-77.31035001","2010","Tioga","public","","10","","10","other","100",""
"41.79730924-76.98159689---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.7973092392","-76.9815968935","2010","Tioga","public","","10","","10","other","100",""
"39.93174601-79.00284571---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","39.93174601","-79.0028457062","2005","Somerset","final_internal","","3","","3","other","100",""
"41.68837776-77.26921555---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.6883777639","-77.2692155501","2005","Tioga","final_internal","","3","","3","other","100",""
"40.00712413-79.80587399---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.0071241289","-79.8058739891","2010","Fayette","sweeper_internal","","1","","1","other","100",""
"39.91356568-79.95135505---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.9135656762","-79.9513550488","2010","Greene","sweeper_internal","1","","","1","fracking","100",""
"41.68943041-76.34331076---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.6894304146","-76.3433107616","2010","Bradford","sweeper_internal","","1","","1","other","100",""
"41.76840091-75.96625905---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.7684009126","-75.9662590536","2010","Susquehanna","sweeper_internal","","1","","1","other","100",""
"40.10373591-80.05849116---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.1037359074","-80.0584911568","2010","Washington","public","","10","","10","other","100",""
"40.29971327-79.62779462---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.299713274","-79.6277946246","2008","Westmoreland","first_internal","","3","","3","other","100",""
"40.0107192-80.01798107---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.0107192044","-80.0179810663","2010","Washington","public","10","","","10","fracking","100",""
"41.71758886-76.16551277---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7175888637","-76.1655127663","2005","Bradford","final_internal","","3","","3","other","100",""
"40.44730484-80.33560384---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.4473048402","-80.3356038433","2010","Washington","public","","10","","10","other","100",""
"41.63542707-78.36854538---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.6354270731","-78.3685453779","2010","McKean","sweeper_internal","","1","","1","other","100",""
"40.63310482-79.36861128---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.6331048206","-79.368611279","2008","Armstrong","first_internal","2","","1","3","fracking","66",""
"41.69005069-76.99472282---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.6900506867","-76.9947228156","2008","Tioga","final_internal","","3","","3","other","100",""
"40.1747676-80.40383461---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","40.1747675995","-80.4038346142","2005","Washington","final_internal","","3","","3","other","100",""
"41.8589814-76.88122653---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.8589813986","-76.8812265261","2008","Bradford","final_internal","","3","","3","other","100",""
"40.6746917-79.75145768---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.6746916987","-79.7514576822","2010","Butler","sweeper_internal","1","","","1","fracking","100",""
"39.91006141-79.99619865---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","39.9100614078","-79.9961986531","2005","Greene","final_internal","","3","","3","other","100",""
"39.86205471-80.02228033---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","39.862054713","-80.0222803266","2008","Greene","first_internal","","3","","3","other","100",""
"41.4725533-78.91638929---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.4725532985","-78.9163892868","2010","Elk","public","","11","","11","other","100",""
"41.72928734-76.8218613---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.72928734","-76.8218613","2010","Bradford","first_internal","","3","","3","other","100",""
"41.76209344-76.10761106---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.7620934352","-76.1076110594","2008","Susquehanna","final_internal","","3","","3","other","100",""
"40.40563371-80.47117785---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.4056337055","-80.471177855","2010","Washington","public","","10","","10","other","100",""
"40.85749964-79.50935537---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.8574996442","-79.5093553726","2008","Armstrong","first_internal","1","2","","3","other","66",""
"41.72983636-76.80017292---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.729836365","-76.800172922","2010","Bradford","public","","13","","13","other","100",""
"41.66351591-76.10114605---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.6635159069","-76.1011460505","2008","Susquehanna","final_internal","","3","","3","other","100",""
"39.76575379-79.50908281---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.7657537899","-79.5090828105","2010","Fayette","public","2","8","","10","other","80",""
"39.79459069-79.89359042---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.7945906936","-79.8935904213","2010","Fayette","public","","10","","10","other","100",""
"41.68460197-77.27158405---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.6846019729","-77.2715840521","2008","Tioga","final_internal","","3","","3","other","100",""
"41.80809227-76.9516145---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.8080922663","-76.9516144999","2010","Tioga","public","","12","","12","other","100",""
"41.7206182-77.36036674---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.7206182003","-77.3603667434","2010","Tioga","public","","10","","10","other","100",""
"41.6980947-77.00660077---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.6980946995","-77.0066007742","2010","Tioga","public","","10","1","11","other","90",""
"41.75238403-76.26715554---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.7523840269","-76.2671555394","2008","Bradford","final_internal","","3","","3","other","100",""
"39.77504981-80.00048042---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.7750498119","-80.0004804227","2010","Greene","sweeper_internal","","1","","1","other","100",""
"41.76560453-76.53716466---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.7656045324","-76.5371646573","2008","Bradford","final_internal","","4","","4","other","100",""
"41.90275571-76.90118224---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.9027557121","-76.9011822354","2008","Bradford","final_internal","","3","","3","other","100",""
"41.91884202-76.89371558---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.9188420189","-76.8937155752","2005","Bradford","final_internal","","3","","3","other","100",""
"41.65090676-75.96337134---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.6509067558","-75.9633713374","2005","Susquehanna","final_internal","","3","","3","other","100",""
"40.48850982-80.38025376---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.4885098213","-80.3802537618","2008","Beaver","final_internal","","3","","3","other","100",""
"41.47383671-77.25211866---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.473836705","-77.2521186629","2005","Lycoming","missing_internal","","1","","1","other","100",""
"39.87271454-79.95949787---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.8727145422","-79.9594978682","2010","Greene","public","","10","","10","other","100",""
"39.91034272-79.96864379---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.9103427173","-79.9686437916","2010","Greene","sweeper_internal","","1","","1","other","100",""
"41.68572309-77.27103063---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.6857230913","-77.2710306269","2010","Tioga","sweeper_internal","","1","","1","other","100",""
"39.94185241-79.83369316---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","39.941852415","-79.8336931587","2008","Fayette","sweeper_internal","","1","","1","other","100",""
"40.80458253-80.0594601---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.8045825321","-80.0594600957","2008","Butler","first_internal","","3","","3","other","100",""
"39.80959629-80.47213234---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","39.8095962944","-80.4721323397","2008","Greene","first_internal","","3","","3","other","100",""
"40.20092903-79.74765883---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.2009290254","-79.7476588268","2008","Westmoreland","final_internal","","3","","3","other","100",""
"41.81778931-76.82696334---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.81778931","-76.82696334","2010","Bradford","first_internal","","2","1","3","other","66",""
"41.64610973-76.34333239---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.6461097292","-76.3433323899","2005","Bradford","final_internal","","3","","3","other","100",""
"40.78945313-79.60116374---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.7894531292","-79.6011637357","2008","Armstrong","first_internal","","3","","3","other","100",""
"40.22647395-80.51618621---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.2264739522","-80.5161862136","2010","Washington","sweeper_internal","","1","","1","other","100",""
"40.83876284-80.05462967---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.8387628426","-80.0546296713","2010","Butler","public","30","","","30","fracking","100",""
"41.77609601-75.95248614---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.77609601","-75.95248614","2010","Susquehanna","first_internal","","3","","3","other","100",""
"40.92106159-79.96278827---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.9210615928","-79.962788272","2008","Butler","first_internal","","3","","3","other","100",""
"41.73250015-77.20576139---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.7325001503","-77.2057613948","2010","Tioga","public","","11","","11","other","100",""
"41.74088617-75.89039329---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.7408861696","-75.8903932902","2008","Susquehanna","final_internal","","3","","3","other","100",""
"40.49182505-79.5849383---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.4918250452","-79.5849383048","2008","Westmoreland","final_internal","","3","","3","other","100",""
"41.40424255-76.98345064---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.40424255","-76.9834506422","2010","Lycoming","sweeper_internal","","1","","1","other","100",""
"39.91927831-79.98410307---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","39.9192783131","-79.9841030712","2008","Greene","sweeper_internal","","1","","1","other","100",""
"41.74225529-75.90300355---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.74225529","-75.90300355","2010","Susquehanna","sweeper_internal","","1","","1","other","100",""
"40.09906426-79.80732458---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.0990642605","-79.8073245839","2008","Fayette","sweeper_internal","","1","","1","other","100",""
"40.52867295-79.20066568---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","40.5286729498","-79.2006656789","2005","Indiana","final_internal","","3","","3","other","100",""
"39.93174931-79.00286119---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.9317493126","-79.0028611914","2010","Somerset","public","","10","","10","other","100",""
"39.79940093-79.529441---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","39.7994009338","-79.529441003","2008","Fayette","first_internal","","3","","3","other","100",""
"41.8474251-76.0589214---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.8474251037","-76.0589214033","2005","Susquehanna","final_internal","","3","","3","other","100",""
"41.79503404-76.02857019---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.7950340412","-76.0285701881","2008","Susquehanna","final_internal","3","","","3","fracking","100",""
"39.79267592-79.84758239---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","39.7926759223","-79.8475823935","2008","Fayette","first_internal","","3","","3","other","100",""
"41.63638528-76.40829288---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.6363852843","-76.4082928794","2008","Bradford","final_internal","","3","","3","other","100",""
"39.96819979-80.11052374---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.9681997911","-80.1105237378","2010","Greene","public","10","","","10","fracking","100",""
"39.8036635-79.97130957---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","39.8036634997","-79.9713095736","2008","Greene","first_internal","","3","","3","other","100",""
"40.28587902-80.34968133---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.2858790207","-80.3496813266","2008","Washington","first_internal","3","","","3","fracking","100",""
"40.7724185-80.04097984---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.7724184962","-80.04097984","2010","Butler","public","2","10","","12","other","83",""
"41.70640509-76.08671944---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.7064050898","-76.0867194431","2008","Susquehanna","final_internal","","3","","3","other","100",""
